Year, NodeId, Gender, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
1980.5,1,0,0,64,0,0,0,2,0,0,0,0,0,0
1980.5,1,0,1,50,0,0,0,1,0,0,0,0,0,0
1980.5,1,0,2,49,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,3,44,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,4,43,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,5,43,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,6,32,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,7,27,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,8,37,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,9,30,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,10,48,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,11,40,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,12,37,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,13,36,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,14,34,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,15,44,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,16,36,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,17,34,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,18,32,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,19,32,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,20,27,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,21,29,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,22,28,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,23,19,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,24,29,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,25,17,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,26,24,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,27,22,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,28,18,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,29,22,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,30,22,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,31,23,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,32,20,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,33,10,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,34,16,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,35,19,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,36,17,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,37,15,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,38,17,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,39,12,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,40,17,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,41,10,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,42,13,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,43,13,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,44,17,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,45,13,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,46,9,0,0,0,1,0,0,0,0,0,0
1980.5,1,0,47,8,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,48,13,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,49,5,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,50,7,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,51,1,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,52,7,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,53,12,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,54,4,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,55,2,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,56,4,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,57,4,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,58,6,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,59,5,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,60,4,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,61,3,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,62,4,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,63,8,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,64,7,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,65,4,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,66,3,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,67,1,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,68,0,0,0,0,1,0,0,0,0,0,0
1980.5,1,0,69,2,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,70,2,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,71,1,0,0,0,1,0,0,0,0,0,0
1980.5,1,0,72,1,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,73,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,74,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,75,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,76,1,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,77,2,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,78,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,79,3,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,80,2,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,81,1,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,82,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,83,1,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,84,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,85,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,86,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,87,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,88,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,89,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,90,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,91,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,92,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,93,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,94,0,0,0,0,0,0,0,0,0,0,0
1980.5,1,0,95,0,0,0,0,0,0,0,0,0,0,0
